epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
136,1.000,1.000,12.487177,13.572310,0.000000,1.778622,1.032158,16.554794,18.655167,0.000000,1.780582,1.030971,1.00e-04
137,1.000,1.000,12.407785,13.468026,0.000000,1.783515,1.032762,16.170933,18.172794,0.000000,1.783006,1.031460,1.00e-04
138,1.000,1.000,12.315930,13.352186,0.000000,1.784333,1.033572,15.937402,17.880369,0.000000,1.783598,1.031142,1.00e-04
139,1.000,1.000,12.293582,13.323792,0.000000,1.785059,1.032506,16.049685,18.021281,0.000000,1.783140,1.030739,1.00e-04
140,1.000,1.000,12.218627,13.230594,0.000000,1.784482,1.032829,15.887335,17.819569,0.000000,1.781916,1.030731,1.00e-04
141,1.000,1.000,12.110022,13.098392,0.000000,1.780578,1.034233,15.727572,17.626383,0.000000,1.775475,1.030426,1.00e-04
142,1.000,1.000,12.061012,13.044260,0.000000,1.774434,1.030282,15.663755,17.550973,0.000000,1.771070,1.030598,1.00e-04
143,1.000,1.000,12.020984,12.997329,0.000000,1.771190,1.030846,15.490544,17.334808,0.000000,1.770700,1.030685,1.00e-04
144,1.000,1.000,11.926996,12.877911,0.000000,1.773407,1.029708,15.406132,17.225772,0.000000,1.774376,1.030065,1.00e-04
145,1.000,1.000,11.883754,12.819769,0.000000,1.777166,1.031033,15.402523,17.217156,0.000000,1.778534,1.029851,1.00e-04
146,1.000,1.000,11.782325,12.689444,0.000000,1.780538,1.031696,15.263124,17.040639,0.000000,1.780705,1.030241,1.00e-04
147,1.000,1.000,11.752891,12.650946,0.000000,1.782188,1.031915,15.180399,16.934281,0.000000,1.783597,1.030482,1.00e-04
148,1.000,1.000,11.686533,12.564363,0.000000,1.785452,1.033400,15.158447,16.906524,0.000000,1.783933,1.030407,1.00e-04
149,1.000,1.000,11.648877,12.520790,0.000000,1.782541,1.031060,15.237828,17.010273,0.000000,1.779315,1.030786,1.00e-04
150,1.000,1.000,11.633653,12.506516,0.000000,1.777356,1.032776,15.315924,17.112647,0.000000,1.774494,1.031055,1.00e-04
151,1.000,1.000,11.648745,12.526475,0.000000,1.776250,1.032820,14.785960,16.448866,0.000000,1.775762,1.031287,1.00e-04
152,1.000,1.000,11.535504,12.382582,0.000000,1.778676,1.032487,14.764439,16.415761,0.000000,1.781946,1.031365,1.00e-04
153,1.000,1.000,11.483977,12.312515,0.000000,1.784501,1.031822,15.014109,16.725541,0.000000,1.784135,1.031841,1.00e-04
154,1.000,1.000,11.453218,12.274606,0.000000,1.783945,1.031886,15.057151,16.781874,0.000000,1.781551,1.032055,1.00e-04
155,1.000,1.000,11.389407,12.196906,0.000000,1.781733,1.032474,14.702934,16.337914,0.000000,1.782735,1.032076,1.00e-04
156,1.000,1.000,11.320636,12.110027,0.000000,1.782876,1.031568,14.606468,16.218825,0.000000,1.781332,1.031711,1.00e-04
157,1.000,1.000,11.269783,12.048548,0.000000,1.780368,1.033249,14.365707,15.921043,0.000000,1.778244,1.031391,1.00e-04
